Quantity,Price,DiscountApplied(%),TotalAmount,Day,Month,Year,Hour,PaymentCash,PaymentCredit,PaymentDebit,PaymentPayPal,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_HomeDecor
7,68.39291902,14.68025411,408.468653,18,5,2023,10,1,0,0,0,1,0,0,0
3,39.74902304,2.482519109,116.2867378,9,11,2023,20,0,0,0,1,0,1,0,0
2,60.71514794,14.87279888,103.3702122,7,10,2023,4,0,0,1,0,0,0,0,1
9,76.40211399,14.12558824,590.4887936,12,10,2023,12,0,0,1,0,0,0,1,0
8,24.0617784,2.982324879,186.7534239,24,1,2024,23,0,0,1,0,0,1,0,0
7,57.59457961,12.17447302,354.0792014,25,2,2024,4,0,0,0,1,1,0,0,0
9,55.61784107,12.35742427,438.7041763,16,10,2023,23,0,1,0,0,1,0,0,0
4,43.89024316,10.61645138,156.9226273,21,1,2024,5,1,0,0,0,0,0,0,1
4,77.23590364,6.994769144,287.3337219,12,12,2023,4,1,0,0,0,0,0,0,1
1,60.85096744,14.36787521,52.10797637,13,12,2023,10,1,0,0,0,1,0,0,0
8,72.90064153,18.99235933,472.4407179,26,1,2024,18,0,1,0,0,0,0,0,1
3,63.63651333,0.295840335,190.3447526,1,7,2023,12,0,1,0,0,0,0,1,0
7,80.28457772,11.34169274,498.2526332,4,12,2023,6,0,1,0,0,0,1,0,0
2,67.05380013,10.49394333,120.0344247,21,7,2023,14,0,0,0,1,0,1,0,0
2,70.99672807,7.944436912,130.7128756,21,2,2024,17,0,0,1,0,0,0,0,1
7,30.29483383,14.15510808,182.0459715,8,6,2023,16,0,0,0,1,1,0,0,0
6,86.12817774,16.74172354,430.253018,8,3,2024,1,0,1,0,0,1,0,0,0
3,23.98362027,4.097102328,69.00296042,19,3,2024,0,0,1,0,0,1,0,0,0
9,40.58346826,9.276411749,331.3690078,1,11,2023,14,0,1,0,0,1,0,0,0
6,90.04652923,1.862681708,530.215494,2,3,2024,0,1,0,0,0,0,0,0,1
6,19.77268987,15.45199653,100.3044871,20,1,2024,14,0,0,0,1,0,0,0,1
1,88.0010994,19.29523943,71.02107657,31,1,2024,4,1,0,0,0,0,0,0,1
4,52.7828757,19.27881292,170.4278553,19,3,2024,1,0,1,0,0,0,0,0,1
6,26.52280074,1.293961431,157.0776356,17,12,2023,5,0,0,1,0,1,0,0,0
6,76.34741802,19.6789723,367.9381847,19,3,2024,0,0,1,0,0,0,0,0,1
5,35.54936471,9.49005323,160.8785554,21,3,2024,22,0,0,1,0,0,0,1,0
1,71.01182763,12.33072776,62.25555249,31,8,2023,22,0,0,0,1,0,0,1,0
8,81.18060168,9.329923315,588.8521104,30,8,2023,15,1,0,0,0,0,0,0,1
5,61.23959324,15.46268456,258.8515405,28,4,2024,6,0,0,0,1,0,1,0,0
5,80.7398779,8.807598438,368.1431684,31,10,2023,4,1,0,0,0,0,1,0,0
7,94.15416372,3.952192053,633.0310724,19,7,2023,13,0,0,1,0,0,0,0,1
4,59.5361578,19.97278783,190.5805093,13,6,2023,3,0,0,1,0,0,1,0,0
6,23.71316974,17.93716581,116.758195,18,7,2023,5,0,0,0,1,1,0,0,0
4,73.86415115,0.474248444,294.0554063,1,4,2024,2,0,0,0,1,0,0,1,0
3,46.90662256,10.290627,126.238911,12,7,2023,17,1,0,0,0,1,0,0,0
7,57.81725164,16.87796865,336.4121182,24,8,2023,13,0,1,0,0,0,1,0,0
8,66.41338252,3.343565852,513.5424588,20,5,2023,23,0,1,0,0,1,0,0,0
4,74.5743394,18.68198558,242.5694883,21,12,2023,2,0,1,0,0,0,1,0,0
2,67.58133686,9.239428763,122.6744148,4,11,2023,22,0,0,0,1,0,1,0,0
3,30.95832318,6.79734177,86.56194043,4,9,2023,21,0,1,0,0,1,0,0,0
1,77.33493224,17.8762832,63.51032074,12,4,2024,13,1,0,0,0,1,0,0,0
8,82.66078839,10.36354996,592.7535703,10,7,2023,3,1,0,0,0,0,0,1,0
3,13.39060697,3.277027571,38.85537927,25,1,2024,5,1,0,0,0,0,1,0,0
7,37.7328991,4.166108024,253.1263404,10,8,2023,5,0,1,0,0,1,0,0,0
5,98.00185161,15.78237052,412.6741814,12,10,2023,4,0,1,0,0,1,0,0,0
5,25.99544971,2.435012005,126.8122869,19,2,2024,20,0,1,0,0,0,0,0,1
7,26.45382107,18.28540035,151.3164379,2,10,2023,12,0,0,0,1,1,0,0,0
9,63.21920468,17.7597145,467.9248897,2,11,2023,14,1,0,0,0,1,0,0,0
5,40.43456325,3.60170816,194.8911414,5,4,2024,4,0,1,0,0,1,0,0,0
1,69.14090097,16.21940645,57.92665721,26,11,2023,10,0,0,1,0,0,1,0,0
1,33.63806006,3.671651161,32.40298784,5,2,2024,21,0,0,0,1,0,1,0,0
2,48.34006814,3.809891834,92.99672767,4,7,2023,22,0,0,1,0,0,0,0,1
6,99.85892545,0.458699413,596.4052389,23,12,2023,18,0,0,0,1,0,0,1,0
9,43.60966726,0.419468048,390.8406478,3,7,2023,16,0,0,0,1,0,1,0,0
8,17.75492474,16.38602567,118.7647857,30,9,2023,2,1,0,0,0,0,0,1,0
5,76.81925433,11.20423015,341.0612414,14,11,2023,6,0,0,0,1,1,0,0,0
1,62.97186572,10.56383174,56.31962378,24,10,2023,1,0,0,0,1,0,1,0,0
7,50.01212997,13.28852074,303.5638039,29,11,2023,11,0,0,1,0,0,0,0,1
5,91.78488433,18.83586612,372.482032,27,1,2024,7,0,0,1,0,0,0,0,1
6,23.19645922,12.68891638,121.5184794,3,12,2023,5,0,1,0,0,0,0,1,0
7,54.07595666,9.193841796,343.7300913,25,1,2024,12,0,0,0,1,0,1,0,0
3,27.26071509,10.4472124,73.23819086,1,9,2023,8,0,0,0,1,0,1,0,0
3,17.51451463,13.00954121,45.70786989,4,6,2023,10,0,0,1,0,1,0,0,0
5,49.81183495,7.227353661,231.0587874,28,10,2023,2,0,1,0,0,0,0,0,1
6,95.26122858,8.687971368,521.9097619,1,9,2023,5,0,1,0,0,1,0,0,0
9,74.98602744,2.048333702,661.0505703,3,2,2024,3,0,0,1,0,0,0,1,0
5,31.10595494,8.872622477,141.7302049,1,6,2023,18,0,0,1,0,1,0,0,0
1,51.63606692,19.70916301,41.45903032,25,1,2024,21,0,0,0,1,0,0,1,0
4,81.77065774,5.071832932,310.4935464,3,2,2024,15,0,0,1,0,1,0,0,0
5,27.58722188,8.86963081,125.7016858,6,11,2023,11,0,0,1,0,0,0,0,1
5,28.33269011,14.7703147,120.7393131,8,8,2023,0,0,0,1,0,0,0,1,0
7,26.292736,4.693633775,175.4105589,22,4,2024,1,1,0,0,0,0,0,0,1
4,64.66987698,19.28813761,208.7850485,31,3,2024,16,1,0,0,0,1,0,0,0
1,12.60558433,14.92429827,10.72428932,26,1,2024,9,1,0,0,0,0,0,0,1
5,62.88591891,16.21930004,263.4313152,7,3,2024,15,0,0,1,0,0,1,0,0
7,84.28327769,10.1041783,530.3700152,13,9,2023,17,0,0,1,0,0,0,0,1
6,80.43869421,5.461509578,456.2731633,16,8,2023,14,0,0,1,0,0,1,0,0
5,70.01481653,17.10321654,290.2001543,11,3,2024,17,0,0,0,1,1,0,0,0
4,29.75431181,13.07162357,103.4597607,17,5,2023,12,0,1,0,0,0,0,1,0
2,83.47754967,18.72662119,135.6900503,29,3,2024,20,0,0,0,1,0,1,0,0
4,96.17188304,2.84479293,373.7439685,30,10,2023,16,1,0,0,0,1,0,0,0
3,26.54040963,10.42403462,71.32148442,6,12,2023,9,0,1,0,0,0,1,0,0
1,91.92954304,9.621314556,83.08471253,10,11,2023,11,0,0,0,1,0,1,0,0
8,86.76899984,6.010994054,652.4265633,20,7,2023,11,0,0,1,0,0,0,0,1
5,98.1352109,8.770242829,447.642573,29,1,2024,18,1,0,0,0,0,0,0,1
4,38.73481582,1.882716531,152.0221962,24,9,2023,23,1,0,0,0,0,0,1,0
8,94.06643902,15.79702433,633.6539261,6,11,2023,21,0,0,1,0,1,0,0,0
7,26.15661708,9.537173859,165.6341052,14,10,2023,23,0,1,0,0,1,0,0,0
2,25.76592204,0.437649903,51.30631502,15,7,2023,6,0,0,1,0,0,0,1,0
1,19.6289735,7.463824451,18.16390138,9,8,2023,8,1,0,0,0,0,1,0,0
4,48.49948859,13.36947394,168.0614484,1,8,2023,4,0,1,0,0,0,1,0,0
8,11.0964139,11.46480275,78.59385549,10,1,2024,14,1,0,0,0,0,0,0,1
2,44.32095619,12.65672597,77.42274845,22,6,2023,11,0,0,1,0,0,1,0,0
3,66.33335302,4.607539359,189.831053,11,5,2023,9,0,0,0,1,0,0,0,1
1,17.04352946,14.83473527,14.51516698,23,11,2023,10,0,0,1,0,0,1,0,0
1,83.66274316,13.65082671,72.24208707,23,4,2024,13,0,1,0,0,0,0,1,0
3,36.34481361,10.77626912,97.28459604,15,7,2023,9,0,0,1,0,0,0,0,1
5,14.18099871,19.01853118,57.41990525,11,6,2023,15,0,0,1,0,0,0,1,0
3,43.7150656,19.16871997,106.0063413,31,1,2024,12,0,0,1,0,1,0,0,0
1,22.45930403,4.80755665,21.37956027,28,9,2023,8,0,0,0,1,0,0,0,1
1,81.57523051,13.01520443,70.9580475,16,12,2023,12,0,0,1,0,0,0,0,1
8,40.06065704,7.967683962,294.9500039,25,4,2024,0,0,0,0,1,0,0,0,1
2,20.53137459,8.004816511,37.77575146,15,3,2024,23,0,0,0,1,1,0,0,0
3,50.82938768,10.96210926,135.772244,18,3,2024,7,0,0,0,1,0,0,1,0
2,50.6778989,0.0443271,101.3108697,11,9,2023,15,0,1,0,0,0,1,0,0
3,34.80485524,7.033919307,97.07012944,30,5,2023,12,0,0,0,1,0,0,0,1
7,39.42967875,13.74970756,238.0574926,12,1,2024,21,0,0,0,1,0,0,1,0
1,79.19549824,17.54372324,65.30165921,18,12,2023,19,0,0,0,1,0,0,1,0
8,67.48520729,11.09123209,480.0021306,21,1,2024,23,1,0,0,0,0,0,0,1
2,29.31917531,5.712763055,55.28848058,17,10,2023,22,1,0,0,0,0,0,1,0
3,95.33659144,10.84129162,255.0026206,19,5,2023,16,0,0,0,1,0,1,0,0
9,37.42517727,3.143037922,326.2400078,23,2,2024,17,0,0,1,0,1,0,0,0
7,58.00954365,2.52481999,395.8143497,14,9,2023,3,0,0,0,1,0,0,0,1
4,61.40085365,13.63663883,212.111364,9,4,2024,18,0,0,1,0,0,1,0,0
5,29.2299604,1.991268125,143.2395676,25,8,2023,11,0,0,0,1,0,1,0,0
2,36.21028429,15.63197213,61.09980548,14,3,2024,17,0,1,0,0,0,1,0,0
8,53.26243737,8.842581784,388.4213023,23,10,2023,12,0,0,0,1,0,0,0,1
4,33.06894108,17.68244051,108.886181,17,11,2023,14,1,0,0,0,1,0,0,0
9,37.50655844,5.244414786,319.8560305,8,8,2023,4,0,0,0,1,1,0,0,0
5,65.18348547,6.551581607,304.5646811,28,7,2023,4,0,0,1,0,1,0,0,0
9,76.0379029,18.53496821,557.4987159,2,11,2023,2,0,0,0,1,0,0,0,1
4,82.08825103,0.247816367,327.5392916,10,5,2023,6,1,0,0,0,1,0,0,0
5,20.95478244,8.829619949,95.52277394,6,7,2023,18,0,0,1,0,0,0,1,0
9,76.32977392,11.48540459,608.0669151,17,9,2023,0,0,0,1,0,0,0,0,1
8,94.27291201,12.60533849,659.1159388,15,2,2024,14,0,0,0,1,0,1,0,0
3,62.2660307,9.850931613,168.3967398,29,5,2023,16,0,1,0,0,0,0,0,1
1,64.4212206,12.71370202,56.23089857,27,7,2023,16,0,1,0,0,0,0,0,1
3,95.97911839,9.004144794,262.0110588,12,2,2024,3,0,0,1,0,0,1,0,0
4,88.24890379,9.182079701,320.5832764,15,8,2023,15,0,0,1,0,0,0,0,1
2,60.19022734,12.27993617,105.5978117,21,12,2023,4,0,0,0,1,0,0,1,0
1,78.92645848,4.496400362,75.37760892,23,11,2023,10,1,0,0,0,0,0,1,0
7,26.2809106,15.03465499,156.3076645,18,3,2024,16,0,1,0,0,0,0,0,1
8,47.1802475,15.22828881,319.9640252,14,3,2024,18,0,0,1,0,0,0,1,0
7,74.38683336,5.353989061,492.8291931,23,1,2024,15,0,0,0,1,0,0,1,0
5,35.972443,0.536509718,178.8972368,6,2,2024,12,0,0,0,1,0,0,0,1
1,50.85078695,9.565772432,45.98651639,13,11,2023,4,0,1,0,0,1,0,0,0
7,25.54551486,10.95011344,159.237764,8,7,2023,16,0,0,1,0,1,0,0,0
7,90.80228469,17.73467079,522.891589,18,3,2024,20,0,0,1,0,0,0,1,0
9,90.61015292,8.934478019,742.6314785,3,4,2024,20,0,0,1,0,0,0,0,1
3,53.05233258,3.595036243,153.435246,2,11,2023,13,0,0,1,0,0,1,0,0
9,27.28045665,10.07659226,220.7836464,9,8,2023,2,0,1,0,0,1,0,0,0
1,71.12901184,19.45219908,57.29285485,6,8,2023,20,1,0,0,0,0,0,1,0
1,29.21814607,15.61009074,24.65716696,12,1,2024,11,0,1,0,0,1,0,0,0
4,30.57351412,15.81929385,102.9480003,22,7,2023,3,0,1,0,0,0,0,1,0
9,97.48418681,19.42244911,706.9533322,8,4,2024,15,0,0,0,1,0,0,1,0
6,18.95872104,7.663526505,105.0348866,27,4,2024,10,0,1,0,0,0,0,0,1
3,44.13176172,17.9782214,108.5929677,6,9,2023,16,1,0,0,0,0,0,0,1
1,59.93872166,1.671889363,58.93661255,3,9,2023,0,0,0,1,0,0,0,1,0
4,19.70110056,6.330352954,73.81580542,7,7,2023,1,0,0,0,1,0,0,1,0
9,13.50487889,15.51168917,102.6903964,13,6,2023,17,0,0,0,1,1,0,0,0
3,58.8104181,4.651355715,168.2248091,2,2,2024,0,1,0,0,0,0,0,0,1
9,20.31033314,11.67799023,161.4464498,6,10,2023,1,1,0,0,0,0,0,0,1
7,32.60522305,10.91404634,203.3267173,16,2,2024,13,0,0,1,0,0,0,1,0
4,54.75457179,14.71623217,186.7870475,3,5,2023,15,0,1,0,0,0,0,1,0
3,41.274807,2.396001358,120.8575862,4,12,2023,1,0,0,1,0,1,0,0,0
5,73.95002316,13.83782361,318.584747,17,7,2023,15,0,0,1,0,0,1,0,0
5,96.62087109,12.35363765,423.4233939,14,7,2023,13,0,0,1,0,1,0,0,0
3,77.78728795,8.424208856,213.7029731,20,6,2023,15,0,1,0,0,0,0,0,1
9,99.99928381,2.093143254,881.1553999,27,9,2023,23,0,1,0,0,0,1,0,0
4,45.00214296,2.188974939,176.0682293,19,4,2024,15,1,0,0,0,0,1,0,0
5,37.47147882,18.62093954,152.469687,6,1,2024,16,1,0,0,0,1,0,0,0
4,29.13267632,1.117556608,115.2284087,5,12,2023,3,0,0,0,1,1,0,0,0
5,89.63901912,9.843656272,404.076311,5,11,2023,13,0,1,0,0,1,0,0,0
7,45.09421533,3.871505114,303.4387333,8,9,2023,11,0,1,0,0,0,1,0,0
9,73.98477883,7.165427223,618.1510801,2,12,2023,3,1,0,0,0,0,0,1,0
7,70.7299351,19.87034796,396.7295562,25,8,2023,0,0,0,1,0,0,0,1,0
5,15.13671944,6.480418519,70.77898336,27,9,2023,15,1,0,0,0,0,0,1,0
7,89.16815915,8.584993994,570.5915463,30,8,2023,21,0,0,0,1,1,0,0,0
5,53.78815946,16.77772939,223.8186381,7,6,2023,17,1,0,0,0,0,1,0,0
3,30.11933872,3.782117823,86.94056954,14,10,2023,6,1,0,0,0,0,0,0,1
7,98.11782216,6.521791861,642.0314742,14,2,2024,16,0,0,0,1,0,1,0,0
2,77.78406915,14.54252083,132.9446094,10,6,2023,16,0,0,1,0,1,0,0,0
9,65.50604626,10.8785998,525.4191508,3,3,2024,12,0,1,0,0,1,0,0,0
1,98.95385512,16.92772201,82.20322161,27,8,2023,16,1,0,0,0,0,0,1,0
6,78.09280667,2.942197594,454.770972,17,3,2024,8,0,1,0,0,0,0,0,1
7,20.90297458,9.88212203,131.8612199,21,4,2024,1,0,0,1,0,0,0,0,1
8,99.20324128,19.63955105,637.7613605,15,7,2023,6,0,1,0,0,0,1,0,0
9,63.78409094,9.347182154,520.398682,13,8,2023,17,0,0,1,0,0,0,1,0
2,36.94918673,4.944030021,70.24481569,29,6,2023,6,0,0,1,0,0,0,1,0
2,83.5768564,18.77889011,135.7641007,12,9,2023,14,0,0,1,0,0,1,0,0
5,14.31278077,19.13514168,57.87004947,13,9,2023,2,0,0,1,0,0,1,0,0
5,68.89298073,16.68812202,286.9801802,24,1,2024,5,1,0,0,0,0,0,0,1
6,24.33458173,4.759585848,139.0581385,21,5,2023,2,0,1,0,0,0,1,0,0
3,17.8788447,2.511410196,52.2895007,3,7,2023,18,0,0,0,1,0,1,0,0
8,41.85856343,2.365451519,326.9473552,1,11,2023,8,1,0,0,0,0,0,1,0
1,42.07271127,7.016361829,39.12073762,12,5,2023,23,1,0,0,0,1,0,0,0
6,64.04739653,19.01620705,311.208066,29,1,2024,22,0,0,1,0,0,0,1,0
4,60.88911781,8.806800824,222.1069379,4,10,2023,17,0,1,0,0,0,1,0,0
1,71.91531341,19.44488477,57.93146359,22,7,2023,19,0,0,1,0,0,0,0,1
7,25.66969932,6.614202119,167.8029747,12,12,2023,5,0,0,0,1,0,0,1,0
9,88.37770618,3.986389571,763.6916386,25,8,2023,23,0,0,0,1,1,0,0,0
4,87.28064162,1.997565696,342.1486139,8,9,2023,12,1,0,0,0,0,1,0,0
4,29.46452647,13.69228792,101.7206347,20,1,2024,7,0,0,0,1,1,0,0,0
6,52.62166852,8.339486494,289.3997495,13,9,2023,8,0,0,0,1,0,1,0,0
3,53.92137564,15.63102544,136.4787351,5,2,2024,9,1,0,0,0,0,1,0,0
6,92.91139958,12.97904781,485.1143076,23,4,2024,0,1,0,0,0,0,0,0,1
7,91.50569977,8.288406125,587.4493502,28,6,2023,4,0,0,1,0,1,0,0,0
3,16.07207618,14.15197578,41.39267956,5,2,2024,3,0,1,0,0,1,0,0,0
7,96.22269897,10.89970946,600.1429305,30,10,2023,16,0,0,0,1,0,0,1,0
3,16.17058845,2.688567992,47.20749355,9,7,2023,20,0,0,0,1,0,1,0,0
2,59.46145798,14.46696834,101.7183754,6,6,2023,3,0,1,0,0,0,1,0,0
4,38.0433834,0.546331504,151.3421617,29,12,2023,4,0,0,1,0,1,0,0,0
8,45.14174862,9.310150248,327.511872,6,12,2023,12,1,0,0,0,0,0,0,1
9,66.40452208,11.04694976,531.619631,27,1,2024,2,1,0,0,0,0,0,1,0
7,62.54340774,16.86832202,363.9536902,19,11,2023,20,0,0,0,1,0,1,0,0
1,25.0739864,10.08757126,22.54463015,15,1,2024,23,1,0,0,0,0,0,0,1
3,97.28036062,10.9947349,259.7539286,22,11,2023,20,0,0,1,0,0,0,1,0
9,12.58248344,9.756571135,102.1937805,19,3,2024,15,0,0,1,0,0,0,0,1
1,40.90403681,11.56162453,36.17486566,30,12,2023,11,0,0,0,1,1,0,0,0
9,82.12411736,13.4543434,639.6737093,27,12,2023,18,1,0,0,0,1,0,0,0
8,86.58427373,3.020188549,671.7541233,12,10,2023,18,0,0,1,0,0,0,1,0
1,81.75612284,15.86988478,68.78152035,26,7,2023,21,1,0,0,0,1,0,0,0
6,43.52489633,7.942392991,240.4078681,11,2,2024,11,0,1,0,0,0,0,1,0
5,70.60599193,3.589144861,340.359203,6,5,2023,4,0,0,0,1,1,0,0,0
6,78.78697157,14.53362833,404.0181957,6,8,2023,3,0,0,1,0,0,0,1,0
5,62.01583508,14.63490973,264.699368,21,4,2024,13,0,0,0,1,0,0,1,0
6,71.11160106,10.2810817,382.8033556,21,10,2023,13,0,0,0,1,0,0,1,0
5,59.82625003,6.142635178,280.7567088,3,11,2023,23,0,0,1,0,0,1,0,0
5,14.94546715,12.83439408,65.13653497,26,9,2023,3,0,0,0,1,0,0,0,1
4,34.59571039,11.79881265,122.0553094,19,2,2024,6,1,0,0,0,0,0,1,0
3,73.2385946,12.79441911,191.6044256,9,10,2023,23,0,0,0,1,0,1,0,0
3,31.73805101,14.99044432,80.94112842,3,5,2023,10,0,1,0,0,0,0,0,1
4,50.991905,12.07385425,179.3408668,18,12,2023,3,0,1,0,0,0,1,0,0
9,58.1151547,3.721212847,503.5730949,11,12,2023,22,1,0,0,0,0,1,0,0
2,70.38737504,0.767688934,139.6940379,27,4,2024,8,0,1,0,0,0,0,1,0
9,33.32297948,2.006074896,293.89046,25,1,2024,8,1,0,0,0,0,0,0,1
1,63.56936083,14.0795287,54.61909443,26,2,2024,20,0,1,0,0,1,0,0,0
1,63.6858512,16.96025269,52.8845699,10,4,2024,13,1,0,0,0,0,0,1,0
5,86.05215443,0.056377516,430.0182018,9,7,2023,12,0,1,0,0,0,0,1,0
6,59.68429524,7.63302201,330.7714791,29,9,2023,6,0,1,0,0,0,0,1,0
6,36.55690616,13.19481732,190.399735,6,7,2023,5,0,1,0,0,0,0,0,1
3,57.04328,17.75247148,140.7500639,25,2,2024,18,0,0,0,1,0,1,0,0
7,19.65489673,0.956642704,136.2680872,5,9,2023,18,0,0,0,1,0,1,0,0
9,64.6973882,13.10206307,505.9862603,25,3,2024,21,0,0,1,0,0,0,1,0
8,92.45178191,8.849658074,674.1609226,24,4,2024,10,0,0,0,1,1,0,0,0
6,57.68292852,1.847150371,339.7046285,7,11,2023,20,0,1,0,0,1,0,0,0
8,36.2951422,15.90981152,244.1652279,29,6,2023,1,1,0,0,0,1,0,0,0
5,46.49734924,14.1649127,199.5552016,24,2,2024,4,0,1,0,0,0,0,0,1
8,91.1672128,3.097391995,706.7472548,21,2,2024,14,0,0,1,0,1,0,0,0
4,83.17601823,15.93517647,279.6870918,15,1,2024,17,0,0,1,0,1,0,0,0
8,82.28578782,18.33474119,537.5912127,2,4,2024,19,0,1,0,0,0,0,1,0
2,60.76718572,3.829000493,116.8808198,22,3,2024,17,0,0,0,1,0,0,0,1
5,45.67716847,11.56646852,201.9696658,6,4,2024,5,0,0,1,0,0,0,1,0
9,21.91905365,4.003677893,189.3733681,13,4,2024,22,0,0,0,1,0,0,1,0
4,97.80526118,7.909852698,360.2760363,31,10,2023,8,1,0,0,0,1,0,0,0
6,26.11928509,1.399590011,154.5223331,11,6,2023,1,0,0,0,1,0,1,0,0
1,32.69066757,16.04236166,27.44631245,10,8,2023,13,0,0,0,1,0,0,0,1
9,78.78353619,0.279040202,707.0732861,29,6,2023,17,0,0,0,1,0,0,1,0
1,41.56764467,15.76701556,35.01366767,13,6,2023,23,0,0,0,1,1,0,0,0
5,62.54816692,1.286033696,308.7188821,29,8,2023,19,1,0,0,0,0,0,0,1
4,78.54772835,12.33938537,275.4216858,9,5,2023,16,0,0,1,0,1,0,0,0
3,60.05092715,12.30957775,157.9767347,21,4,2024,21,1,0,0,0,0,0,1,0
6,54.16474783,11.01568535,289.1887778,22,5,2023,22,0,0,0,1,0,0,1,0
2,14.56321047,2.445804828,28.41404554,12,4,2024,12,0,0,0,1,1,0,0,0
3,53.88914756,19.85211627,129.573034,5,4,2024,23,1,0,0,0,1,0,0,0
5,50.95239633,17.39109888,210.4560735,8,2,2024,21,0,0,0,1,1,0,0,0
9,89.2460771,7.166360555,745.6534329,22,7,2023,21,0,1,0,0,0,0,0,1
2,50.26535372,10.03999885,90.43742557,11,3,2024,0,0,1,0,0,0,0,0,1
8,66.69485417,9.754949354,481.5104394,1,10,2023,16,0,0,0,1,0,0,1,0
2,79.63601149,8.184573697,146.2362869,19,6,2023,19,1,0,0,0,0,0,0,1
5,52.0943464,16.24596838,218.1555768,21,9,2023,6,0,0,1,0,0,0,1,0
7,33.47698865,10.99705707,208.5685357,4,4,2024,11,0,0,1,0,0,0,0,1
8,90.45580263,6.69095685,675.2275512,8,6,2023,16,1,0,0,0,0,0,1,0
1,90.59661879,17.55299439,74.69419938,5,11,2023,20,0,0,1,0,0,0,1,0
6,90.98519203,14.04561947,469.2345491,8,8,2023,9,0,0,1,0,0,0,0,1
1,34.54979853,18.11614553,28.29070675,15,5,2023,14,1,0,0,0,1,0,0,0
2,38.39133963,15.3433072,65.0016769,23,2,2024,16,0,0,1,0,1,0,0,0
1,92.69169105,0.457126586,92.26797269,13,1,2024,15,0,1,0,0,1,0,0,0
5,21.32049971,19.30643933,86.02135185,25,12,2023,13,0,1,0,0,0,1,0,0
9,69.02930846,13.18747502,539.3347709,23,8,2023,20,0,0,1,0,0,0,1,0
6,36.30861354,4.864064505,207.2552349,26,9,2023,9,1,0,0,0,0,1,0,0
1,74.91759371,8.076235685,68.86707227,3,4,2024,20,0,0,0,1,1,0,0,0
1,85.02982432,12.84983927,74.10362856,13,9,2023,18,1,0,0,0,1,0,0,0
2,46.73037195,1.311736135,92.23478556,20,5,2023,22,1,0,0,0,1,0,0,0
9,23.60419389,9.034252711,193.2455822,6,8,2023,2,0,0,0,1,0,1,0,0
3,75.90124562,13.87837689,196.1021541,10,12,2023,2,0,1,0,0,0,0,1,0
1,15.01549499,1.59826139,14.77550814,5,7,2023,23,0,0,1,0,0,1,0,0
5,11.34933451,2.406863634,55.38085753,6,9,2023,22,0,0,0,1,0,0,0,1
7,88.9470931,15.53478333,525.9054844,5,7,2023,17,0,0,0,1,0,1,0,0
6,83.51267351,12.43047143,438.7899269,27,7,2023,2,1,0,0,0,1,0,0,0
1,62.37595503,14.24506846,53.49045754,3,6,2023,18,1,0,0,0,0,0,0,1
5,69.88374749,13.64547813,301.7388801,23,5,2023,23,0,1,0,0,0,1,0,0
5,95.73433677,11.18703594,425.1225106,11,10,2023,2,0,0,0,1,0,0,0,1
6,15.6489702,0.762489685,93.17789051,20,6,2023,17,1,0,0,0,0,1,0,0
3,29.49341313,8.68237732,80.79805116,18,7,2023,1,0,0,0,1,0,1,0,0
5,75.62822799,6.636912142,353.0442447,14,1,2024,2,0,0,1,0,0,1,0,0
7,33.76321557,18.07064645,193.6338898,27,3,2024,14,1,0,0,0,0,0,1,0
5,28.65363534,9.546673059,129.5908323,18,7,2023,8,1,0,0,0,1,0,0,0
5,49.79828658,15.29525185,210.9075662,8,12,2023,12,0,0,1,0,0,0,1,0
5,75.13281399,5.476531159,355.0907101,22,2,2024,6,0,0,0,1,0,0,1,0
3,28.94699276,14.66504143,74.10571283,4,2,2024,3,0,1,0,0,1,0,0,0
1,48.65906146,6.056171813,45.71218509,24,9,2023,3,1,0,0,0,1,0,0,0
5,56.69353336,3.360762272,273.9409924,27,9,2023,17,0,0,0,1,0,0,1,0
9,25.50024293,17.36427008,189.6508069,30,8,2023,9,0,0,0,1,0,0,0,1
1,52.91091989,11.91418988,46.60701243,4,2,2024,3,0,0,0,1,0,0,0,1
3,87.92885897,9.268904794,239.3364502,29,5,2023,23,1,0,0,0,0,0,0,1
4,77.14587771,14.50319468,263.8290435,16,12,2023,17,0,0,1,0,0,0,0,1
1,55.31028246,19.12685851,44.73116299,30,9,2023,15,0,0,0,1,0,0,1,0
1,21.27538742,16.53874892,17.75670452,17,7,2023,5,0,1,0,0,0,1,0,0
8,12.10212563,0.257053842,96.56813323,16,1,2024,2,0,1,0,0,1,0,0,0
2,16.05182647,11.27088051,28.48528859,5,6,2023,17,1,0,0,0,0,1,0,0
8,77.51947828,0.749427124,615.5082103,26,5,2023,1,0,0,0,1,0,1,0,0
7,73.39353931,9.303805169,465.9560318,16,1,2024,9,0,0,0,1,0,0,1,0
2,77.14576708,10.15897471,138.6170962,26,11,2023,4,0,0,0,1,0,0,0,1
6,37.64895983,3.349337887,218.3278138,2,1,2024,6,1,0,0,0,0,0,1,0
6,18.09331276,17.24153778,89.84248445,3,9,2023,18,0,0,1,0,0,1,0,0
3,74.28988144,6.090600749,209.2955441,18,5,2023,5,1,0,0,0,0,0,0,1
2,93.02194958,3.988876302,178.6228381,19,8,2023,23,0,1,0,0,0,0,1,0
1,50.697244,4.478198318,48.42692087,17,12,2023,7,1,0,0,0,1,0,0,0
